10.2307_103210.txt,"An Extract of a Letter from Francis Nevill, Esq; To the Lord Bishop of Clogher, F. R. S. concerning a Quarry of Marble Discover'd by him in the County of Farmanagh in Ireland",1713,Francis Nevill
10.2307_103825.txt,"The Bills of Mortality for the Imperial City of Augsburg, from the Year 1501 to 1720 Inclusive, Containing the Number of Births, Marriages, and Burials. Communicated by the Same",1733,Conrad Sprengell
10.2307_108132.txt,"On the Ice Formed, under Peculiar Circumstances, at the Bottom of Running Water",1835,James Farquharson
10.2307_108539.txt,"Discovery That the Veins of the Bat's Wing (Which are Furnished with Valves) are Endowed with Rythmical Contractility, and That the Onward Flow of Blood is Accelerated by Each Contraction",1852,T. Wharton Jones
10.2307_105168.txt,"Extract of a Letter from Professor Bose, of Wittemberg, to the Right Honourable George Earl of Macclesfield, Pr. R. S. with Observations Thereupon, by Mr. Wm. Watson, F. R. S.",1753,Professor Bose
10.2307_107166.txt,Abstract of Observations on a Diurnal Variation of the Barometer between the Tropics,1805,J. Horsburgh
10.2307_108897.txt,On the Commissures of the Cerebral Hemispheres of the Marsupialia and Mono-Tremata as Compared with Those of the Placental Mammals,1865,William Henry Flower
10.2307_107904.txt,"Meteorological Journal, Kept by the Assistant Secretary at the Apartments of the Royal Society, by Order of the President and Council",1830,
10.2307_107141.txt,"An Enquiry concerning the Nature of Heat, and the Mode of Its Communication",1804,Benjamin Count
10.2307_107566.txt,Front Matter,1817,
10.2307_101885.txt,Advertisement,1686,
10.2307_102920.txt,"Part of a Letter from John Fuller of Sussex, Esq, concerning a Strange Effect of the Late Great Storm in That County",1704,John Fuller
10.2307_107464.txt,On the Office of the Heart Wood of Trees,1818,T. A. Knight
10.2307_108587.txt,On Axes of Elasticity and Crystalline Forms,1856,
10.2307_104124.txt,"Some Corrections and Amendments by J. P. Breynius, M. D. F. R. S. concerning the Generation of the Insect Called by Him Coccus Radicum, in His Natural History Thereof, Printed in the Year 1731, an Account of Which is Given in These Philosophical Transactions, No 421, Translated from the Latin by Mr. Zollman, F. R. S.",1731,J. P. Breynius
10.2307_105142.txt,"A Letter to Sir Peter Thompson; Knt: F. R. S. Containing Experiments on the Copper Springs in Wicklow in Ireland, and Observations Thereon, by John Bond, M. D.",1753,John Bond
10.2307_105529.txt,"A Letter Containing Some Experiments in Electricity, to Mr. Benjamin Wilson, F. R. S. from Mr. Torbern Bergman, of Upsal, in Sweden",1764,Torbern Bergman
10.2307_105380.txt,"An Account of Two Stones of Remarkable Shapes and Sizes, Which, for the Space of Six Years, Were Firmly Lodged in the Urethra of a Young Man, and at Length Successfully Cut out from Thence. Addressed to the Royal Society, on Thursday December 13, 1759, at Which Meeting the Stones Themselves, and a Drawing of the Stones, Were Presented to the Fellows of the Society, by Joseph Warner, F. R. S. and Surgeon to Guy's Hospital",1759,Joseph Warner
10.2307_107544.txt,On the Elasticity of the Lungs,1820,James Carson
10.2307_102893.txt,Specimen Methodi Generalis Determinandi Figurarum Quadraturas. Autore Jo. Craig,1702,
10.2307_102289.txt,"Propositio Generalis Arearum Dimensionem Exhibens in Universo Illo Curvarum Genere Quae Revolutione Aequabili Circuli Super Basin Quamuis Uel Rectilineam Uel Circularem Describi Possint, etc.",1695,
10.2307_102332.txt,"Epistola Missa ad Praenobilem Virum D.Carolum Mountague Armigerum, Scaccarii Regii apud Anglos Cancellarium, et Societatis Regiae Praesidem, in qua Solvuntur duo Problemata Mathematica à Johanne Barnoullo Mathematico Celeberrimo Proposita",1695,Johanne Barnoullo
10.2307_104836.txt,"Observations upon So Much of Monsieur Le Monnier the Younger's Memoir, Lately Presented to the Royal Society, as Relates to the Communicating the Electric Virtue to Non-Electrics; By Wm. Watson, F. R. S",1746,
10.2307_103305.txt,"Extracts from Mr. Gascoigne's and Mr. Crabtrie's Letters, Proving Mr. Gascoigne to Have Been the Inventor of the Telescopick Sights of Mathematical Instruments, and Not the French. By W. Derham, Prebend of Windsor, and R. Soc. Soc.",1717,W. Derham
10.2307_107801.txt,"An Account of the Heat of July, 1825; together with Some Remarks Upon Sensible Cold",1826,W. Heberden
10.2307_108995.txt,On Hydrofluoric Acid,1869,G. Gore
10.2307_105760.txt,"A Letter from Dr. Donald Monro, F. R. S. to Mathew Maty, M. D. Sec. R. S. Inclosing One from Mr. Farley, of Antigua, on the Good Effects of the Quassi Root in Some Fevers",1768,Donald James Monro Farley
10.2307_101351.txt,"Extracts of Two Letters of Dr. Swammerdam, Concerning Some Animals, That Having Lungs are Yet Found to be without the Arterious Vein; together with Some Other Curious Particulars",1673,
10.2307_101800.txt,Anatomical Observations of the Structure of the Nose: Made by Mons. Du Vernay. Taken out of the Journal Des Scavans,1677,
10.2307_108866.txt,"Account of Magnetic Observations Made in the Years 1858-61 Inclusive, in British Columbia, Washington Territory, and Vancouver Island",1864,R. W. Haig
10.2307_105717.txt,"A Method of Lessening the Quantity of Friction in Engines, by Keane Fitzgerald, Esq; F. R. S.",1763,Keane Fitzgerald
10.2307_106132.txt,"Farther Remarks upon a Denarius of the Veturian Family, with an Etruscan Inscription on the Reverse, Formerly Considered. In a Letter to Mathew Maty, M. D. Sec. R. S. from the Reverend John Swinton, B. D. F. R. S. Custos Archivorum of the University of Oxford, Member of the Academy Degli Apatisti at Florence, and of the Etruscan Academy of Cortona in Tuscany",1773,John Swinton
10.2307_103553.txt,Errata,1729,
10.2307_104577.txt,"A Letter from James Parsons M. D. F. R. S. to the President, Containing an Account of a Preternatural Conjunction of Two Female Children",1748,James Parsons
10.2307_100973.txt,"The Copy of a Letter from Somersetshire, Concerning a Strange Frost, Which Hath Lately Done Much Hurt about Bristol; Together with Some Useful Hints Suggested upon That Occasion",1672,
10.2307_108808.txt,On the Nature of the Sun's Magnetic Action upon the Earth,1863,Charles Chambers
10.2307_101632.txt,Epistle Dedicatory,1675,Henry Oldenburg
10.2307_101704.txt,An Account of Books,1676,Thoma J. B. Sydenham Du Hamel
10.2307_106731.txt,"Sur les Gas Hepatiques: Par Monsieur Hassenfratz. Communicated by Sir Joseph Banks, Bart. P. R. S.",1787,Monsieur Joseph Hassenfratz Banks
10.2307_102994.txt,An Account of a Book,1704,James Antonio Maria Douglas Valsalva
10.2307_104343.txt,"A Letter from James Parsons, M. D. F. R. S. to the Royal Society, Giving a Short Account of His Book Intituled, A Mechanical Critical Inquiry into the Nature of Hermaphrodites. London, 1741. in 8vo",1739,James Parsons
10.2307_103276.txt,"An Account of an Experiment, Shewing That an Object May Become Visible through Such an Opake Body as Pitch in the Dark, While It is under the Ctrucumstances of Attrition and a Vacuum. By Mr. Fr. Hauksbee, F. R. S.",1708,
10.2307_104923.txt,"A Dissertation upon the Cancer of the Eye-Lids, Nose, Great Angle of the Eye, and Its Neighbouring Parts, Commonly Called the Noli-Me-Tangere, Deemed Hitherto Incureable by Both Antients and Moderns, but Now Shewn to be as Curable as Other Distempers. Addressed to the Royal Society of London by Mons. Daviel, Consulting Surgeon in Ordinary, and Oculist to the King; Master of Arts, and of Surgery at Marseilles; Royal Professor and Demonstrator of Anatomy of the Same City; Member of the Academy of Sciences of Toulose, Bologne, and That of Surgery of Paris; And Translated from the French by James Parsons, M. D. and F. R. S.",1755,James Parsons
10.2307_101518.txt,Observables Touching Petrification,1665,
10.2307_107432.txt,Further Experiments on the Light of the Cassegrainian Telescope Compared with That of the Gregorian,1814,Henry Kater
10.2307_105538.txt,"Some Remarks upon the First Part of M. l' Abbé Barthelemy's Memoir on the Phaenician Letters, Relative to a Phaenician Inscription in the Island of Malta. In a Letter to the Rev. Thomas Birch, D. D. Secret. R. S. from the Rev. John Swinton, B. D. F. R. S. Member of the Academy Degli Apatisti at Florence, and of the Etruscan Academy of Cortona in Tuscany",1764,John Swinton
10.2307_108625.txt,On the Immediate Principles of Human Excrements in the Healthy State,1857,W. Marcet
10.2307_108070.txt,"On the Nervous System of the Sphinx ligustri, Linn., (Part II.) during the Latter Stages of Its Pupa and Its Imago State; And on the Means by Which Its Development is Effected",1834,George Newport
10.2307_102683.txt,Errata,1706,
10.2307_103188.txt,"A Farther Account of the Ascending of Drops of Spirit of Wine between Two Glass Planes Twenty Inches and an Half Long; With a Table of the Distances from the Touching Ends, and the Angles of Elevation. By the Late Mr Fr. Hauksbee, F. R. S.",1713,
10.2307_108968.txt,On the Dynamical Theory of Gases,1867,J. Clerk Maxwell
10.2307_103931.txt,"A Continuation of an Account of An Essay towards a Natural History of Carolina, and the Bahama Islands; By Mark Catesby, F. R. S. with Some Extracts out of the Ninth Set, by Dr. Mortimer, Secr. R. S.",1737,Mark Catesby
10.2307_101847.txt,"A Letter of Dr. Sigismond Konig, Physician of Bern in Switzerland, to the Royal Society, Being A Continuation of the History of His Patient Margaret Lower; An Account Whereof is Given in the Third Philosophical Collection, of December 10th. 1681",1686,Sigismond Konig
10.2307_106797.txt,"Supplementary Report on the Best Method of Proportioning the Excise upon Spirituous Liquors. By Charles Blagden, M. D. S. R. S.",1792,Charles George Blagden Gilpin
10.2307_106953.txt,"On the Conversion of Animal Substances into a Fatty Matter Much Resembling Spermaceti. By George Smith Gibbes, B. A. Communicated by George Shaw, M. D. F. R. S.",1795,George Smith George Gibbes Shaw
10.2307_107522.txt,"On the Communication of the Structure of Doubly Refracting Crystals to Glass, Muriate of Soda, Fluor Spar, and Other Substances, by Mechanical Compression and Dilatation",1816,David Brewster
10.2307_108233.txt,On the Corpuscles of the Blood,1840,Martin Barry
10.2307_108301.txt,Back Matter,1848,
10.2307_101353.txt,Errata,1673,
10.2307_105039.txt,"Two Letters of Mr. John Harrison of Cambridge in New England, to Mr. Peter Collinson, F. R. S. concerning a Small Species of Wasps",1751,John Horrison
10.2307_108494.txt,Researches on the Geometrical Properties of Elliptic Integrals,1854,James Booth
10.2307_104080.txt,"Observatio Eclipsis Solis Die 15 Julij 1730. Habita Pekini in Publico Ejus Regiae Observatorio á P P. Ignatio Kegler, & Andrea Pereyra Societatis Jesu, Communicata per Jacobum de Castro Sarmento, M. D. Coll. Med. Lond. Lic. & R. S. S.",1731,Andrea Pereyra
10.2307_106269.txt,"An Account of Falkland Islands. By William Clayton, Esq. of His Majesty's Navy",1776,William Clayton
10.2307_107621.txt,"An Account of the Re-Measurement of the Cube, Cylinder, and Sphere, Used by the Late Sir George Shuckburgh Evelyn, in His Enquiries Respecting a Standard of Weights and Measures",1821,Henry Kater
10.2307_105593.txt,"An Account of an Anthelion Observed Near Oxford. In a Letter to the Reverend Tho. Birch, D. D. Secretary to the Royal Society, from the Reverend John Swinton, B. D. of Christ-Church, Oxon. F. R. S.",1761,John Swinton
10.2307_107689.txt,"Experiments and Observations on the Newry Pitch-Stone, and Its Products, and on the Formation of Pumice",1822,George Knox
10.2307_105080.txt,"An Account of the Eruption of Mount Vesuvius in Oct. 1751, in a Letter to Sir Matthew Fetherston-Haugh, Bart. F. R. S. Written at Naples Jan. 15, 1752, N. S.",1751,
10.2307_102011.txt,"The Extract of a Letter from Sir Richard Bulkley, S. R. S. to Dr. Lister, concerning the Improuement to be Made by Maize; With a Note on the Same By John Ray, S.R.S.",1693,Richard John Bulkley Ray
10.2307_104051.txt,Front Matter,1731,
10.2307_107618.txt,On the Separation of Iron from Other Metals,1821,J. F. W. Herschel
10.2307_101458.txt,"A Further Relation of the Whale-Fishing about the Bermudas, and on the Coast of New-England and New-Netherland",1665,
10.2307_103662.txt,"Some Farther Remarks on P. Souciet's Dissertations against Sir Isaac Newton's Chronology, by Edmund Halley, L.L.D. Astron. Reg. In a Letter to Dr. Jurin, Coll. Med. & S.R.Soc.",1727,P. Edmund Souciet Halley
10.2307_102625.txt,"Part of a Letter Wrote by Mr. James Fraser, Minister of Kirkhil, near Invernes, to Ja. Wallace at Edinburgh, Concerning the Lake Ness, etc.",1699,James Fraser
10.2307_106307.txt,"Experiments Made in Order to Ascertain The Nature of Some Mineral Substances; And, in Particular, To See How Far the Acids of Sea-Salt and of Vitriol Contribute to Mineralize Metallic and Other Substances",1776,Peter Woulfe
10.2307_102377.txt,"A Journal of a Voyage from England to Constantinople, Made in the Year 1668. by T. Smith D. D. et F. R. S.",1695,T. Smith
10.2307_104843.txt,"A Supposition How the White Matter is Produced, Which Floats About in the Air in Autumn; In a Letter from the Same to Mr. Baker",1746,
10.2307_105013.txt,Front Matter,1751,
10.2307_105024.txt,"A Letter from the Rev. Patrick Murdocke, F. R. S. concerning the Mean Motion of the Moon's Apogee, to the Rev. Dr. Robert Smith, Master of Trinity College Cambridge",1751,Patrick Murdocke
10.2307_106696.txt,"An Attempt to Explain a Difficulty in the Theory of Vision, Depending on the Different Refrangibility of Light. By the Rev. Nevil Maskelyne, D. D. F. R. S. and Astronomer Royal",1789,Nevil Maskelyne
10.2307_107501.txt,Reasons for Giving the Name Proteo-Saurus to the Fossil Skeleton Which Has Been Described,1819,Everard Home
10.2307_103601.txt,"De Particulis & Structurâ Adamantum. Epistola Domini Antonii Leeuwenhoek, R. S. Soc. ad Jacobum Jurin, M. D. R S. Secret",1722,Antonii Leeuwenhoek
10.2307_108990.txt,Errata,1869,
10.2307_102274.txt,"Mr. Zachary Mayne's Letter, 1694. concerning a Spout of Water That Happened at Topsham on the River between the Sea and Exeter",1695,Zachary Mayne
10.2307_101461.txt,Of the Richest Salt-Springs in Germany,1665,
10.2307_103360.txt,"Epistola Dni. Jacobi Jurin, M. D. & R. S. Socii, Qua Doctrinam Suam De Potentia Cordis, Contra Nuperas Objectiones Viri Clariss. D. Jacobi Keillii, M. D. in Num. 361. Philos. Transact. Editas, Defendit",1717,Jacobus Jurin
10.2307_104402.txt,"An Easy Method of Procuring the Volatile Acid of Sulphur, by Ephraim Rinhold Seehl; Addressed in a Letter to the President and Fellows of the Royal Society",1744,Ephraim Rinhold Seehl
10.2307_105547.txt,"Observations on the Eclipse of the Sun at Chatham, April 1, 1764, by Mr. Mungo Murray: Communicated to Joseph Salvadore, Esq; F. R. S. in a Letter from Dr. John Bevis",1764,Mungo John Murray Bevis
10.2307_106912.txt,"An Account of an Appearance of Light, like a Star, Seen in the Dark Part of the Moon, on Friday the 7th of March, 1794, by William Wilkins, Esq. at Norwich. In Extracts of a Letter to the Rev. Samuel Vince, F. R. S. and of Three Letters to the Rev. Nevil Maskelyne, D. D. F. R. S. and Astronomer Royal; And Communicated by the Latter",1794,William Nevil Wilkins Maskelyne
10.2307_106018.txt,"Continuation of an Experimental Inquiry concerning the Nature of the Mineral Elastic Spirit, or Air, Contained in the Pouhon Water, and Other Acidulae. By W. Brownrigg, M. D. F. R. S. Addressed to Sir John Pringle, Bart. F. R. S.",1774,
10.2307_105384.txt,"An Attempt to Account for the Regular Diurnal Variation of the Horizontal Magnetic Needle; And Also for Its Irregular Variation at the Time of an Aurora Borealis: By John Canton, M. A. and F. R. S.",1759,John Canton
10.2307_102398.txt,"Part of a Letter Dated June 7. 1697 Giving an Account of a Moving Bog in Ireland. A Description of This Bog, and Account of the Motion Thereof. By Mr. John Honohane. Communicated by William Molyneux, Esq",1695,John William Honohane Molyneux
10.2307_101500.txt,"The Particulars. Of Those Observations of the Planet Mars, Formerly Intimated to Have Been Made at London in the Months of February and March A. 1665/6",1665,
10.2307_104164.txt,The Report of the Committee of the Royal Society Appointed to Examine Some Questions in Gunnery,1742,
10.2307_105906.txt,"Account of Some Bones Found in the Rock of Gibraltar, in a Letter from John Boddington, Esq; To Dr. William Hunter, F. R. S. with Some Remarks from Dr. Hunter in a Letter to Dr. Mathew Maty, M. D. Sec. R. S.",1770,John William Boddington Hunter
10.2307_107264.txt,On the Identity of Columbium and Tantalum,1809,William Hyde Wollaston
10.2307_106298.txt,"Account of the Iron Ore Lately Found in Siberia. In a Letter to Dr. Maty, Sec. R. S. by Petr. Simon Pallas, M. D. F. R. S.",1776,
10.2307_104847.txt,"A Letter from Mr. John Freke F. R. S. Surgeon to St. Bartholomew's Hospital, to the President of the Royal Society, Inclosing a Paper of the Late Rev. Mr. Creed, concerning a Machine to Write Down Extempore Voluntaries, or Other Pieces of Music",1746,John Freke
10.2307_108391.txt,On Periodical Laws Discoverable in the Mean Effects of the Larger Magnetic Disturbances,1851,Edward Sabine
10.2307_106959.txt,"The Binomial Theorem Demonstrated by the Principles of Multiplication. By Abram Robertson, A. M. of Christ Church, Oxford, F. R. S. In a Letter to the Rev. Dr. Maskelyne, F. R. S. and Astronomer Royal",1795,Abram Robertson
10.2307_105322.txt,"An Attempt to Improve the Manner of Working the Ventilators by the Help of the Fire-Engine. In a Letter to Tho. Birch, D. D Secret. R. S. from Keane Fitz-Gerald, Esq; F. R. S.",1757,Keane Fitz-Gerald
10.2307_103045.txt,"Solutio Generalis Problematis XV. Propositi à D. de Moivre, in tractatu de Mensura Sortis inserto Actis Philosophicis Anglicanis No 329. Pro Numero Quocunque Collusorum: per D. Nicolaum Bernoulli, Basiliensem, Reg. Soc. Sodalem",1714,D. Nicolaum Bernoulli
10.2307_106461.txt,Meteorological Journal Kept at the House of The Royal Society By Order of the President and Council,1782,
10.2307_102433.txt,"Part of a Letter to Dr. Clopton Havers, S. R. S. Giving an Account of an Extraordinary Haemorrhagia at the Glandula Lachrymalis",1694,
